Date,AGG.P,DBC.P,GLD.P,IWM.P,LQD.P,MUB.P,VTI.P
2011-01-21,0.0012201644887545665,-0.003085453578566881,-0.0050562721443076185,-0.005835803325860532,0.006668177905336494,-0.002396051069681169,-0.0031120364144908335
2011-01-24,0.000883371147767778,0.018892388232352706,-0.0005565145676652407,0.018499106840134054,0.0077545721812331495,0.0006055631017413733,-0.0001776743408638196
2011-01-25,-0.0011662188013573382,-0.003577441060596263,0.0076501155386501105,0.005878891148639434,0.0014526122014030477,-0.0041685442542390054,-0.007919242381218425
2011-01-26,0.008723814092151366,0.001798425673315821,-0.004508788220450926,0.01693979268983279,0.0019884525290822784,0.002577062552796402,-0.004982191387846957
2011-01-27,-0.0011246963457146246,-0.002535622690489235,-0.014150859485852502,-0.004095733550099722,0.0006052816847365856,0.006498911943024988,-0.003852720427798906
2011-01-28,-0.009186737346008656,-0.005266570998003634,0.02333126105058956,0.023794179810065503,-0.005490941328375922,0.0014889964713189034,0.0006870889266430344
2011-01-31,-0.005265247000754983,-0.006519982618656943,-0.0014827801606656428,-0.02715292930973028,-0.0064767758782680275,-0.00021086383738718438,-0.0037045867029788524
2011-02-01,0.001729250019717541,-0.013650454877990478,0.006125818777606926,-0.020122939133013235,0.010496645228798536,-0.005367626056506459,-0.015170153468079048
2011-02-02,0.0018194884292542027,0.020546122862935237,0.005960413193654331,0.013698606108511565,0.0017301733200075693,-0.0028364583569154026,8.871896392396631e-05
2011-02-03,-0.004697654028772936,-0.017302348826416455,0.0005712319180856053,-0.017514602479265,0.0010786359256335716,-0.005393939213016342,0.003332576988391179
2011-02-04,-0.0018047363843744172,0.015858794222794445,0.004354160069400737,0.02492353403713688,-0.004269604935708939,5.0873692275249765e-05,-0.0044832378708530565
2011-02-07,-0.0015044261410351284,-0.003804153735029427,-0.007973566709544308,-0.020150858816839746,-0.008149756452548677,-0.009434971367649658,-0.009428829018156452
2011-02-08,0.0026599834303488302,-0.017785479987892067,-0.014431060862987408,0.019765799456028715,-0.0064708898559166315,-0.0008173124157209483,0.003869473885907148
2011-02-09,0.002800112800688803,-0.016818553555687798,-0.00313431677381962,-0.03032860461621359,0.014843544394952696,-0.004834849728791454,-0.019007980728802557
2011-02-10,-0.00401241642685638,-0.019579810331219923,0.009867691361430215,0.03887912318038843,-0.005596762334319229,-0.007114770849666998,-0.019497517241163234
2011-02-11,-0.0008264379254426196,-0.0041428286879963356,-0.007058409930516628,0.001905946809424255,0.0013939536851532252,0.0008003120934184948,-0.0054052462732878635
2011-02-14,-0.004256501088548401,0.005966688596638653,-0.000571110119305317,0.01780583187134638,0.0036122416707875227,-0.005823359474741459,-0.011614288128121797
2011-02-15,-0.002872172319206341,-0.013841752211976083,0.005007822658974135,0.006058975200008633,0.005294628295926146,0.0012036565284350147,0.0012762443759004487
2011-02-16,0.004948934117975503,0.007782463353187134,0.003172898300832215,0.02291868423952245,0.00120941356354699,-0.0007500568956636811,-0.007669662977469489
2011-02-17,0.002962110623986152,0.015992102715468033,0.002253946509884272,0.022806830908406822,-0.010671239640155017,-0.0003692606896763138,0.005748025419393939
2011-02-18,-0.002757986577044844,0.02702410661474962,0.001434871569838862,0.0014961826104518752,0.0017861269795784996,-0.0065847074038404355,-0.0007153624668161291
2011-02-21,0.00408297216826203,-0.005642130354101806,-0.007361193964199729,0.015578183657190105,0.0067819371229456945,0.0018096979643041763,-0.009735349149812465
2011-02-22,-0.0008078872538489308,-0.009921672320146546,-0.011047395438570869,-0.01985161373701593,-0.0041176096334767315,-0.00452850151675651,-0.01955506294021288
2011-02-23,0.0010276134215447096,0.003228221148797714,0.017403488290585106,-0.00566313597398128,0.003937155310008525,0.002804812125494447,-0.0008632818191520399
2011-02-24,0.003127343659154026,0.010587299096494524,0.005425640607039584,-0.0018712921463092808,-0.0002043728413018832,-0.004118263112602936,-0.005640519361849333
2011-02-25,-0.0023380378706886517,-0.014404677446171802,0.0020298386190233373,0.018044173045648614,-0.007121822943840541,-0.0004394865171674411,-0.00991414981714512
2011-02-28,-0.0010696924952778297,-0.008689091947121233,0.004652397751167933,-0.01002966418072622,0.006156578071030279,-0.000383776038895325,-0.008835062037689549
2011-03-01,-0.004863236715671952,0.0007981359042190391,0.007321868212301503,0.009469477396009061,0.012615438776908783,0.006045159750519112,-0.004129847377923402
2011-03-02,-0.001122113710564988,0.00505014561915898,-0.007985923035221514,0.01834955728242021,0.0008950366127580883,0.0003296631069955635,0.008588305846957934
2011-03-03,0.007041341068816128,0.005179338918701199,0.0017966322229202778,0.021298380085498975,0.00624178990349764,-0.0004611084239842641,-0.0007020244795988828
2011-03-04,0.0009315261060128274,0.004694319084167435,-0.012438274656723244,-0.02601067934297308,-0.004250488280555095,-0.003399317959354085,-0.008136590272697444
2011-03-07,0.0026888505022306464,-0.0008117399659977319,0.0027593521196204638,-0.019556085205732685,-0.000988030697498515,0.0032461180160841285,0.004967167813799368
2011-03-08,-0.002748304369910332,0.0006637720554439889,0.020775609792580682,0.006917433461702298,-0.002856603178289165,-0.00011145781888029796,0.007667551917495485
2011-03-09,-0.0004546754123640036,-0.0005941018356839988,-0.014316431156236454,-0.01771093384109298,-0.001091955299568439,-0.000817745381057027,-0.009154347578502484
2011-03-10,-0.0005580565569721163,0.00045527124760523963,0.00863155216792602,0.0014394620387897183,0.003058757333544605,-0.0014297515907753917,0.008859460375097118
2011-03-11,0.0016529258870708083,0.010998570570583023,0.008773769420218264,0.012967942184511446,0.0006539465180597331,0.0017447642643493634,0.015581173281481184
2011-03-14,-0.002458306428530559,-0.008579309393544106,8.996534121363035e-05,0.006684775409173605,-0.005859660594588922,-0.0012715971578853755,0.0008680262987478365
2011-03-15,-0.008711148153372058,-0.006542806885622082,-0.005048188793708185,0.0005521340724769028,0.006233079361824318,-0.005488018782195705,-0.007683302912119512
2011-03-16,-0.010098815845673795,-0.010607647061512222,-0.00806672423309475,-0.0060953234508087815,0.0040627493679152695,0.00215114949216838,-0.0009261969129411732
2011-03-17,-0.0011324568468153795,0.011307856046131942,0.0009237729590366988,-0.009561519297629602,-0.008621025216281167,-0.0013671120056011168,0.013004751483153183
2011-03-18,0.009456183214861512,0.004628716586259161,-0.0036580722531363258,-0.023809290024397974,0.005926467222734856,-0.004747392774211669,0.00237912873355359
2011-03-21,0.003620856646430756,0.006447999135144902,-1.402606148172915e-05,0.007959252246438547,0.0017344458732074582,-0.0024055290371606335,0.021943310973177962
2011-03-22,-0.0010567219144274414,0.008370688262223496,-0.022885341431734166,0.016628868123575256,0.006428100566848091,-0.0007393541873502083,0.003380030612218096
2011-03-23,0.0025840677078591123,-0.006820812442479752,0.005721954370847661,-0.014027441591094543,-0.0022838599902988187,0.004989643224084092,0.008553365639309161
2011-03-24,-0.00247551083814315,-0.010174795547687835,-0.007983970493313862,0.00887896148929738,-0.007741525551061546,-0.0002337014818628698,0.008435781310496639
2011-03-25,-2.9829042388055294e-06,0.011624793798549296,-0.0014627687597691342,-0.0013431290860537086,-0.004752109686815324,0.0042197027296189855,-0.007445254626147283
2011-03-28,0.0017490916430011267,-0.00041652341983687894,-0.009537114403033476,-0.012818002301567512,0.00826898299517386,0.00145133969478899,-0.016898870396209645
2011-03-29,0.0015713169659923956,-0.0013839423041490718,0.03447751204652533,0.011485155294481731,0.0003339564719386961,0.007058774464285517,-0.01669004499612368
2011-03-30,0.0007272818045245023,0.023632148146668523,0.0019244454326751686,-0.022145826733779204,0.0008256264306118917,0.007573085040502806,0.004636931283314396
2011-03-31,-0.003005434923735056,-0.009839819364489797,-0.007278369978448672,0.0036569159569583287,0.006061272918374156,0.0034094321421087597,0.0009879945425779967
2011-04-01,-0.004976595685763425,-0.018351859180468368,0.0018671991092090083,-0.021196158259013494,-0.0018962475836501985,0.000733538920648309,-0.0148132093627164
2011-04-04,-0.003747062140694628,-0.003160341059731076,0.003629215751891866,0.018890239126695487,0.002305179513588649,-0.0002845374841337853,-0.00644613626634135
2011-04-05,-0.003933641369694609,-0.008188793436663924,0.0021031749269108282,0.00638324968479487,-0.013250552288009632,-0.004426897644889486,0.018926990741539914
2011-04-06,0.0006668611814031081,-0.016869142974977904,0.02173416409470755,0.0010075750296346855,0.0030718292493642305,0.0022644435517501587,-0.004166758210646314
2011-04-07,-0.002560303821942389,0.02366242638390651,0.011828562865610395,0.02178413881710889,0.004629907303759484,-0.0027690579666899305,0.022784754662618253
2011-04-08,-0.0030225411711887547,0.0016433476782603713,-0.016619328341215073,-0.033555064659513835,0.0019953452950923394,-0.002869708839374543,-0.02584742045738647
2011-04-11,0.00251244476939653,0.025926234850044114,0.017515976520935523,0.003907131853586327,0.0035671134025051328,0.005794907179948406,0.017341391637383796
2011-04-12,-0.0010241471694925704,-0.0004128698410845853,0.0028255202450050555,0.009790293925467616,-0.0010212602057362065,-0.0006407440645809971,0.017640660405009067
2011-04-13,0.005188097928756701,0.007641242663659631,0.019631336634689134,-0.0027814925410046005,0.012569639622642063,0.004783974318760248,0.036454828917905906
2011-04-14,-0.004419942613130705,-0.010525016226767613,0.0017775333717084578,0.007062561416551501,0.009921015538372678,-0.002791830578197228,0.009627190999568552
2011-04-15,0.004999866549492836,0.010252535772137228,-0.006417674875385575,0.019467417513776505,0.007238117335562892,0.002835540739663205,-0.00031364509460270987
2011-04-18,0.0012544348665231944,-0.0007271469554648585,0.006868856900279173,0.0012618272256785085,-0.0041112201948676165,-0.0037525679385281524,-0.005465783102416402
2011-04-19,0.0012385317468465004,-0.00011997364564668924,0.002759321557699644,0.007698826352658206,-0.0034397608260242317,0.005587332111338679,-0.0035284833661510177
2011-04-20,-0.00138371335695488,0.004742978524029862,-0.01768026707230402,-0.014737370797303802,0.005271455468223401,-0.006590774904028147,0.010892046686446135
2011-04-21,0.006394565154614103,-0.0018632683797534552,0.0050007171834770495,0.014495682675427763,-0.0020336595343921947,0.0036595325484769137,-0.009010207279595133
2011-04-22,-0.0015604151433520556,-0.010543198719148912,0.0019615467470187518,0.01725222523322534,-0.002513890910135981,-0.0058841522364865275,-0.009740153111001796
2011-04-25,0.0019284026179672215,0.02238931097407033,0.007179504155509555,-0.0009391818534489663,0.007031794075601507,0.0011015134568540044,-0.0017036827268941729
2011-04-26,-0.003483848403501155,0.014784949930609878,-0.024161695401593936,0.011579361919281925,-0.004539628654438981,-0.0029382366183057537,0.020813401319357144
2011-04-27,-0.0025065332954249094,-0.009553933587624209,-0.002876381194310928,0.005293618743660873,-0.0038818819690343617,-0.0070524190528256725,-0.007663453437288193
2011-04-28,0.005475351442506256,0.002993563284642369,0.006790164784566955,-0.005000923509034123,-0.0018538190342661405,0.007573080338636109,-0.004351955661382566
2011-04-29,-0.0014234850602233417,0.012006829561358439,-0.005982343093297757,-0.007434705105086962,0.0007210610174473238,0.0004789918118173077,0.003644274661652214
2011-05-02,0.008716702503404715,0.00755432149020742,-0.01938952225975506,-0.0031043486524547402,0.0007498355497050036,0.0005669488021671977,-0.003042941200365796
2011-05-03,0.00023528649082276668,-0.0008758230990335151,0.0062484398731605835,-0.007221204839742368,-0.004477085383355414,0.01201754776437292,-0.010403380911702984
2011-05-04,0.0007505729016247557,-0.017764611050194543,-0.00028690642506573177,-0.018513501804936907,-0.0025905284975151098,0.0038846074287989265,0.0006265900878176368
2011-05-05,0.0026236452034072316,-0.020190860080375825,0.01692446459699769,-0.0199833366684058,0.010399063496275385,0.005512066468556545,0.0007535614319732684
2011-05-06,-0.003069949810926588,5.9530053565563004e-05,-0.005353144796308068,0.0009705363711218062,-0.002191225479326873,-0.008389175726512372,0.0161848691039528
2011-05-09,2.5570359964682615e-05,-0.0060977792763901245,-0.00588940704535265,0.0029357814936419088,-0.00602822679220471,-0.00951251702734279,0.007188666634460413
2011-05-10,0.002426418480604622,-0.0016340968098696662,-0.01038099586669978,-0.002821774555225416,-0.00876705383840029,-0.004604770050553427,-0.008296552062669889
2011-05-11,0.003725766832788127,-0.0029830166843598876,-0.003241881507823659,0.026816583672622518,0.0009783702055334738,0.0007482168330637151,-0.005574191600809908
2011-05-12,-0.002035494125181308,-0.027213509890463738,0.006131857872215762,0.004191868927534601,-0.002700181645731347,-0.0016636383203926914,0.007278760095704466
2011-05-13,-0.00586885972616496,-0.009996961322120792,-0.013881260148045636,0.025592544505225315,0.0013465308914072207,-0.010625831835858622,-0.0151510899649597
2011-05-16,-0.00017938434774827716,-0.00604336412505513,-0.0134398983594155,0.025878527854051783,-0.0008037766199911608,0.0002231746349314652,-0.009974730309172307
2011-05-17,0.0032391056171247423,-0.003413455047252383,-0.0018346383966476132,0.00649682750905663,-0.009487506655371741,0.005588630545710857,0.0007751717291679325
2011-05-18,0.005473792846899288,-0.01065334252628904,-0.008164676530147384,-0.0252640942094156,0.0022786967430034125,0.0009247511896392249,-0.012455190423613656
2011-05-19,-0.003706289447386222,-0.017052517205591113,-0.0032797492101999696,-0.009248348801542319,-0.00529237991629887,0.004870756698121293,-0.003978927041045025
2011-05-20,0.005430187611219568,-0.004240560153785011,0.003966776397259564,-0.00389361595439832,-0.008644424623254283,0.0057434938941592194,-0.003330480477429725
2011-05-23,0.0033356822087450087,-0.007778698418179328,-0.0011160566244803546,-0.017190686285397185,0.008047339281346435,0.0022430239051462837,-0.001670825565800963
2011-05-24,0.005782753565695227,0.015963831056387722,0.011380672090306515,-0.019506190560023045,-6.067638911426139e-05,-0.001418557500330583,0.010883809073167706
2011-05-25,0.0010326099001461443,-0.01639019656734487,-0.0030373621179021113,-0.027764486252932506,2.9258515510325396e-05,-0.006127504175673955,0.0031160718324072414
2011-05-26,0.0018618552286617375,0.02311668376257626,0.011688610058255536,-0.00023747864844052781,0.00770237387796624,-0.003089169381520291,-0.006082980673817794
2011-05-27,0.0016825742925755843,-0.02520633088001648,-0.0022978126769723673,-0.022366039816934764,0.00021825768501290807,-0.004323575674870366,4.153733922253521e-05
2011-05-30,0.0004273099362619768,0.01644906241730272,0.002250905355656478,-0.008354107549785229,0.0005106813560527205,-0.003927443125709425,0.008515900963539975
2011-05-31,0.0027094083583776474,0.03015685417270073,-0.001676459494168032,-0.00011256888349301137,-0.0008616763233930079,0.0023025658271680484,0.0076352541195028765
2011-06-01,0.00013649995510144406,0.012592353747395443,-0.004377026161101255,0.016695188893118194,0.0029921298245531407,8.527392304844347e-05,-0.0021666856281949546
2011-06-02,0.010056701368225065,-0.005525195970325747,0.00585684353056052,-0.017158815953048304,0.012918131190515839,0.005767899804559146,-0.016312629014830212
2011-06-03,0.00240038638115232,0.0037800312230966793,-0.0036129509136438045,0.010273665779903272,0.002237875073541895,0.000983860000936829,-0.0015458219742560803
2011-06-06,0.0020742233585713432,0.0032974052491896834,0.0018716526070649742,-0.010036419336332389,0.011154459047038084,-0.002536189594577771,0.0031032706382462696
2011-06-07,-0.0009309669722087554,0.020099254331423535,-0.006717561021638747,-0.008465370941633639,-0.004347591604828728,0.0017947866716953292,-0.013369734869876842
2011-06-08,-0.001564119960627903,-0.026597526891556218,-0.000786756184184828,-0.012331182953324216,-0.009921399878312304,0.0028357661426044196,-0.018241726747225302
2011-06-09,0.003537784721893421,-0.00708282034263446,0.016340600769492068,0.012085672074462268,-0.0048979572304843465,-0.0032093719656382837,0.010670696910896074
2011-06-10,-0.0006995158025621764,-0.002681398801577704,0.012209047093440412,-0.008821453359405089,0.0018450425752603113,0.004613904650359553,0.009185408913792294
2011-06-13,-0.0002884526652379165,-0.00391494975285774,-0.017306555456315285,-0.021129631965013298,0.0013510381869746145,-0.000717583107628191,-0.004135774609241515
2011-06-14,0.004507027429186064,-0.012416032142834668,-0.0019374200776308024,-0.0026077963466188997,-0.004116062090133493,0.005275595784400755,0.005620729159750793
2011-06-15,0.0015105369350159438,0.02160942946938591,-0.011593748488047194,0.0005465563716419613,0.0030100530476228956,-0.0027680957987942715,0.004592559026522798
2011-06-16,-0.004076343807411072,0.0060010934409101685,0.00994998890680873,0.010168050287514885,-0.01043310233436555,-0.004115557754484223,0.015015149795123915
2011-06-17,0.00043479483903209306,-0.03212412817051583,0.009090357508810711,-0.002346136140894529,-0.005820403732675734,0.002864963272982375,-0.01105694463700821
2011-06-20,-0.002403817076054882,0.002812370851979036,0.017237906956344216,0.03127518157310208,0.001963751087320496,0.0018542434727908137,0.014360510818805775
2011-06-21,-0.004677950413748788,0.005179765007816695,-0.007900464137702951,0.0068043499559294245,-0.002441081302069854,0.0011350129731916214,0.0027967511418465906
2011-06-22,-0.011942159496103564,-0.0036090235317996463,0.002265807033037174,0.01366854914179922,-0.002875247392972135,0.004794538293715496,0.007197371755977914
2011-06-23,0.002100698671680129,0.01297990888299282,0.005907757597981398,-0.011148033993863417,-0.011741799184256468,-0.0010422328929075454,0.013769056064208123
2011-06-24,-0.0010623897393684694,0.00866979869983719,0.0023114430611003815,0.022891497273042804,-0.0020376316148851617,0.001513364513054026,0.009234795978722388
2011-06-27,0.0063564262605188505,-0.017745074598430742,-0.004091970653936313,0.004984551040418258,0.008278149464842316,0.0010310579320528634,-0.010959458570128772
2011-06-28,0.0033784829386625994,0.011469303250404506,-0.0009196026351744222,0.005241821417302254,0.007946017680303466,0.008444812358788011,0.004935167910354672
2011-06-29,0.0005265561383977187,-0.0007621109401113788,0.00581029791554909,-0.0008547070649913516,0.001812680738685323,-0.003495335150777926,0.0164927113096318
2011-06-30,-0.004210753160881534,-0.007379002443837612,-0.0009608710213110105,0.0316462529454455,-0.005008486728967662,-0.004378904652424774,-0.0020606598672991364
2011-07-01,0.006985609406627444,-0.030580345764697828,-0.010617680490455216,0.029723530027316866,0.00022951227472543649,-0.006148970393888803,-0.006314527891703621
2011-07-04,0.0006198191074522051,0.009960048312052234,0.01957387384116124,0.012339142722979899,-0.001208729566289581,0.004156195542422449,-0.0030517913945798873
2011-07-05,-0.003783362900654635,-0.022939977684359052,-0.018811580950303334,-0.02077293609178866,-0.00924350703814953,-0.0007760453776839491,-0.018619754035077696
2011-07-06,-0.01222470450386635,-0.018243798390359563,-0.010337061815862348,-0.008408372049085136,0.00555533406250347,-0.003974784946899449,0.008820202360079
2011-07-07,0.0002740693639944279,-0.0007360818654212241,-0.007921762322206228,-0.003101211689239781,-0.0047536702911011725,0.0002128312303415245,-0.0035536159958784877
2011-07-08,-0.0034285235405971154,0.009867744586421976,0.004396262453940796,-0.001943691693042023,0.0016408736892488246,0.0002924047389506203,-0.006746611711235281
2011-07-11,0.0006319857972861412,-0.007440937840335082,-0.00960772786275467,-0.029316990875954907,-0.0016499682494937943,0.0023772447104282867,-0.013072743424546385
2011-07-12,0.010432866277441296,0.014845245993949732,0.01805879093208492,0.013577510372301876,0.01421603422710133,-4.220668698643953e-05,-0.02900718149970623
2011-07-13,-0.001434508009972923,0.0056198139079806555,0.0018859176366181414,0.006684136471689875,0.00782465688594001,0.0020672741044780642,0.008952335080296086
2011-07-14,-0.0034082627119269575,-0.01488721801784478,0.013350242295436526,0.0037743493399313025,-0.00403456552138396,-0.002851678810857343,-0.003990695731856786
2011-07-15,-0.002485844946157283,-0.01669969192169197,-0.017075894132232212,-0.008982001566993223,-0.005685086217883027,0.0025903030244522817,-0.0019044343018268571
2011-07-18,0.0014112740367777513,-0.008538986323624946,-0.0013967154196323534,0.0027599818873725156,0.003705251005325861,-0.0003800370302133192,0.009751446853942202
2011-07-19,0.0003819573354979761,0.009220906851931577,-0.00341729517986921,-0.027321662516367508,0.0034727124862269677,0.004193371387057964,0.003871680198541298
2011-07-20,0.002038751923074782,-0.003575784773064461,-0.007374307090293571,0.004916387187842962,0.001862822957131669,-0.0023842462743110322,0.010700968755232238
2011-07-21,-0.00318147309399209,-0.008712212637282186,0.014314095578759659,0.01701597462765508,-0.0026205820745300278,0.0006525919566973886,0.005540840305042334
2011-07-22,-0.0106324897800292,-0.0158967113089575,-0.005435807786227575,-0.0038306787519926284,-0.0012541235257129406,0.0026716454663200037,-0.004557139468541902
2011-07-25,-0.0038806324051557533,0.0017503443916815115,-0.004019244304316277,-0.0007771437660032746,-0.0022434162361531186,0.008188774355561911,-0.026979013537640213
2011-07-26,-0.0012033404666967889,-0.0009427663159646514,-0.007894328435678681,0.012596097882566763,0.003393102825637935,-0.0007525073871679178,-0.00416150597027115
2011-07-27,-9.78287363848292e-05,-0.0016447353680817353,-0.0007213105448065451,-0.003351689700794856,0.0016203830289413508,0.0031217914197742545,-0.01589084817678764
2011-07-28,-0.003852668730210815,-0.02283602145769377,0.005011910309024948,0.0027758446649244644,0.0012755338930305086,-0.006394522404842249,0.020978279659400693
2011-07-29,-0.002085411243205891,0.0006997053551152046,0.008028664419263278,-0.012042288084867207,-0.002001041825215888,0.0013126100836217329,0.03455551188602049
2011-08-01,0.0015545027354615013,0.01940027228651547,0.014691726897216184,0.012192102181264427,-0.0034278050862003202,0.005308431450148707,-0.011813931582618967
2011-08-02,0.006753520505616146,0.00505447660124157,-0.022969324064704016,-0.013668128287337334,0.004094162021220762,-0.0004521034364266919,0.0009123166169277051
2011-08-03,-0.003050107296134676,-0.01722452314529227,-0.0033095522766187833,-0.001954676754486459,-0.0036160076122929733,0.003570535911021236,-0.012576814182573485
2011-08-04,0.0016026663438933727,0.0011701081803023481,-0.014352153815249217,-0.024584724160950703,0.0006012749870296687,0.008013117075311901,-0.00045625390444516367
2011-08-05,-0.006552560870980141,-0.04020970065507353,0.0009359828818790617,-0.005470979407749533,0.0034715020826521694,-0.005059531636363699,0.00046180702880181174
2011-08-08,0.0037347044292632115,-0.003985707191219992,-0.003134450671938383,-0.0033045130663972755,0.0035003038357418184,0.0004004774505577052,0.0076711972134599765
2011-08-09,-0.0014977465312489633,-0.016791876326405802,0.017323118103959343,-0.0077111062851360265,-0.0026842200350695664,-7.266643953950271e-06,0.0022248471248614674
2011-08-10,-0.00119673940349111,-0.001102868267113468,-0.0006422715961661672,0.0030419624841363227,-0.013926955499384283,0.006286521598260204,-0.0003500119390980905
2011-08-11,0.002672497735559344,-0.01550500351515809,-0.005173189798957823,-0.016295228203499566,0.008411632476933049,-0.001788529728988908,0.002237650754296856
2011-08-12,-0.002251689940935735,-0.00674073153950261,-0.0036163022999742907,0.019030440599416432,-0.012776379922541355,-0.006889202519812405,-0.017200281448472056
2011-08-15,-0.0040000220728010575,-0.011786513077451037,-0.018153673352950664,-0.01575105092197214,-0.013563308753213255,-0.005829034349600593,0.013716521892986961
2011-08-16,0.001964357325967407,0.002750617154023123,-0.008632500781809221,-0.026481410982671167,-0.005351076708932373,0.0003117375561416198,0.00786002036973944
2011-08-17,0.003959480948116371,0.008905990816162095,-0.004713049140273374,-0.0012562435634976676,-0.000830475329037588,-0.00016247546194868688,0.02279952348987811
2011-08-18,-0.0066980229729829985,-0.006155851884413463,0.009282419606576206,-0.017868131535660404,-0.003307765443433916,-0.0019396255831794448,0.0010341643452837375
2011-08-19,-0.006033848587858192,0.0039899010090726555,0.005254962692559821,0.013442706665638435,-0.005702152227752118,-0.00036995561896996485,-0.00444056581174075
2011-08-22,-0.000980390800537814,0.02475058180100246,0.0035662445552814195,-0.012072221812772654,0.003630574423505001,-0.0033812254097083726,-0.00879863494708372
2011-08-23,-0.003814505557814028,-0.007345408442922739,0.007399888532759578,0.011499609092535404,0.0021940484545913902,-0.004573030462870011,-0.0029659224245774914
2011-08-24,0.0014380078275412769,-0.00716493677350972,-0.002780935117623121,0.003934388780727499,-0.002536520137852925,0.00044022493139435207,0.016725922734949734
2011-08-25,-0.00033743734417962084,0.013482598438783,0.0070962461804770895,-0.018185417951975848,-0.003879383934674489,-0.0018778102220811058,-0.005390345139980481
2011-08-26,-1.1160113047319628e-05,0.006929761639003979,0.01331077173157248,0.009357611444411355,-0.0013200542246596728,-0.007286610148688062,0.007848244565332462
2011-08-29,0.000453081096906883,0.0020166962948655154,0.021270770818883483,0.024482149733932163,0.005446871237615193,-0.002801054783288101,-0.0004047032567665255
2011-08-30,-2.9379613269742773e-05,-0.009570333671212808,0.004113529287653621,0.004642012720111941,-0.006671293332857408,0.0040223959525515236,0.0008998661791283023
2011-08-31,-0.006566306200324568,-0.003921462179241706,0.0004466885687013803,0.018234303735585933,-0.0038504859128085014,0.001839649641520415,0.005015948734442987
2011-09-01,-0.004910234874307246,-0.01935696493346751,0.007556219652745041,0.019364187935916568,-0.0003069265818875036,0.004444844893053247,0.011697944583202906
2011-09-02,0.0030845234632646506,-0.009781487640748873,0.017172379703502882,0.008700307963450326,-0.0013081058708284366,-0.00205041686418816,0.0052124601622102786
2011-09-05,-0.006334257227559741,0.005093192627700196,-0.010601571876188046,0.007910067733177815,-0.004663264730971806,-0.0022555254180108013,-0.00554974847319744
2011-09-06,-0.00029491974008794675,0.021925834700057864,0.016121594120745833,0.013897711804680505,0.0020903469542366774,0.004763285976389041,0.01859230480106941
2011-09-07,-0.0029692839015436866,-0.0026124215010135546,-0.018854153621326513,0.014132953669151977,0.009313036829383036,-0.0007227491311441373,-0.028447955065901954
2011-09-08,0.002785569677427689,-0.009830328656539003,-0.006404989934992752,0.0046317148467268305,0.0006456950704702546,-0.0023102778049733695,-0.010263500656569498
2011-09-09,0.0008533457938315633,-0.004831492178119209,-0.010862477077780342,-0.00920334699196505,0.0015139068528330576,-0.0008385011586357342,-0.01979593933039342
2011-09-12,0.0043062708487906064,-0.030913597307106928,-0.00607380542051807,-0.01971563207535755,4.857514314268545e-05,0.001704332928091174,0.003713594014231786
2011-09-13,-0.0024996283984556433,0.005477027121621971,0.0019573379003096866,-0.023545880728873703,0.01250728702726554,-0.0038563896468009535,0.004341926093722065
